,filename,class,folder
2271,5C035CD3_5789fad98-6b17-49bc-aaa3-8ba71e2159621c5bec48-bb50-4faf-9822-b0f05effb5a89fdd5674-83e8-430e-9e07-59a5f918076e,Gunshot,Training_Gunshot_Forest
2272,5C38EBFE_79246609b6-2c1c-42c1-b1ef-704417426427a06e98a4-e394-4cd8-a7bd-84686e05fe83c1ff9225-7e0e-4891-add4-c76017915337,Gunshot,Training_Gunshot_Forest
2275,5C035C70_71a75898e-0815-4e25-84d1-147aa879b5b3b52a63ab-fb99-4990-8e89-3a39793d34aad427a1ca-7e0e-4fd7-bc62-7cebeddf6e36,Gunshot,Training_Gunshot_Forest
2276,5C50441E_32907a1188-565b-4b77-a199-994500ea6b7959d89ad4-e829-41b2-af62-ee7c51cf2294833f4bf5-33b8-4631-abba-d329711bbb03,Gunshot,Training_Gunshot_Forest
2277,5C297052_273e4a861e-a6e7-4120-a1c7-38ef54c6faf1de33942f-726b-4623-956c-2e2b4b3e6295a5682c0b-58f2-40db-939b-4f0a7380c741,Gunshot,Training_Gunshot_Forest
2278,5C64628D_42b4a80390-dd68-489d-9873-36c4730593507da932c4-b679-45c5-8569-b4d986f5f00a4f3f51db-ed4a-45b3-a816-3b113ad06f3b,Gunshot,Training_Gunshot_Forest
2280,5C2D6348_5ffcb984b-8190-4618-b979-561f859135e22d010bdc-acf7-48d8-a19f-0dbfcfaf1686f18c73cb-8c88-4355-a358-1bc866626ba6,Gunshot,Training_Gunshot_Forest
2281,5C5C8162_265b53d841-b067-471d-a266-fd06b15f95688ce770b2-ef4e-4777-87f0-1b922a54c383df7c55d9-dfd7-49d1-aff1-30230112d113,Gunshot,Training_Gunshot_Forest
2282,5C2861C4_8a85146ad-f483-4de7-b4ac-f0fe8c92f16990c9ed37-38ba-4fa4-9cef-c1f17c4e9d94736e3b31-4c4d-42a6-bc54-3d568e53ba77,Gunshot,Training_Gunshot_Forest
2283,5C5CF088_48f7c8d303-570f-4245-82f3-be3beb027fe73436fb47-5ee1-470d-89f3-cf1af632562e63c753c0-129d-497c-9548-8c0243ac60f9,Gunshot,Training_Gunshot_Forest
2284,5C1B62C0_5171a6183a-a195-443d-82da-c983ae58d423334c3fdd-81f6-4c87-81a8-f59fb6edc39780b9516d-1833-4f3b-9422-a5bbc79c7041,Gunshot,Training_Gunshot_Forest
2286,5C50ED28_68ef48037b-945b-4e0b-be04-d733235595dd4c8a133a-7e91-47ea-acc1-5aa7b2be17e37893b308-aa34-4735-b590-35c52e7c4a73,Gunshot,Training_Gunshot_Forest
2287,5C26AB1E_57d8edeb21-3140-4b6d-b078-28ec1f0ce70714f8e251-4818-4f03-bd03-c631fa3f9ec9f600966f-4a1f-43f7-a09d-701cdcc01ca0,Gunshot,Training_Gunshot_Forest
2289,5C6462C2_299f5eceb0-5b25-4a86-a722-8887e8e875418ab1338d-8ce0-4433-ac26-9e06b2bd6c41fd30a25f-6954-4202-896d-6e174a851b4f,Gunshot,Training_Gunshot_Forest
2291,5C5CF301_246f4952eb-8611-4385-832f-ca6fcb8adf5a04e88dae-c5b6-480a-aa74-9e68b292fd7bb9d605c9-e4fe-49c2-bbe0-c3367eb28ffd,Gunshot,Training_Gunshot_Forest
2292,5C295B2E_5896f05dc3-c37d-4bed-98d8-8729154bad320d8f43c9-44a6-4622-a0ad-0ff03b4623b5bf2fc992-96c2-4ec9-9759-5ac4b424af63,Gunshot,Training_Gunshot_Forest
2293,5C0358C8_53ce66378-a341-492a-9772-763b98febb65f168bcb8-9beb-474d-998c-e60570ccca72efcd78f0-d7c3-4fd8-93b3-2d31b6adcade,Gunshot,Training_Gunshot_Forest
2294,5CA43082_5564e1911-11a0-494d-a21d-554a561514836287ec6a-2489-4bd9-89a5-e33c0a9ac4482f44c837-673e-4cac-a5a4-19c8e30ea59e,Gunshot,Training_Gunshot_Forest
2295,5C2F53D6_16a8bf83a3-3779-4486-8a60-34f357aa55a91f4d7569-deaf-46ab-b8f9-f8643cdb69ce049480bf-5e50-4c0f-bcfb-b82b5de8dc41,Gunshot,Training_Gunshot_Forest
2296,5C4DB340_840004ebca-6888-4314-aad4-c34429b98d2d8a28619c-6b33-4244-ac56-aec118818b6bf5d0c94d-8c09-4860-858f-05953d8cdd87,Gunshot,Training_Gunshot_Forest
2297,5C2F53D9_171e17298d-ed73-4c9f-9aba-f0db9139f0217bf4a2c5-3be1-4dc1-afb5-0678360714580f1fd2f7-b3b4-4a02-8a03-b79ab1937ba9,Gunshot,Training_Gunshot_Forest
2298,5C7C86FF_810850ca06-f1f4-4159-b67d-398c7dbd279b91f7c06a-9d8f-4fad-a88a-dceda0da9836778e1619-6de6-4f9e-9e14-5332e23225c4,Gunshot,Training_Gunshot_Forest
2300,5C2F5327_6277cab642-0d21-4789-92cb-9bdc0a2db55875b1f0b6-bc35-4485-8ee7-47f79a999dad6a80a343-b82b-4fe0-91ed-e88df6848441,Gunshot,Training_Gunshot_Forest
2301,5C8FD255_45e3fc63cf-9e0c-4fba-8da6-7f0bb662e8f5ae75dd57-2dd9-48b1-89e5-6319aba125ff8add5f7c-a46b-4598-be48-896e9cfe4364,Gunshot,Training_Gunshot_Forest
2303,5C28615A_1180af4718-8e43-48ea-950f-4b3ab3880be25476f1cb-307b-41bd-94e8-ba77563f6ab886c27754-b971-4e12-9692-9a46bbf17549,Gunshot,Training_Gunshot_Forest
2304,5C2D7B30_116d51cf53-55c5-4e4e-8ab1-ae1717c2809196984ff3-7fe4-4b05-97bd-0447fa351245851997e7-21ba-4f25-ac50-4d00aeae19ed,Gunshot,Training_Gunshot_Forest
2305,5C53AFBE_4676387b80-ccf9-44be-a959-602fc5966564349e2ffa-bb38-4804-9782-e1216f0eb1517576e4b7-bd52-47cb-90c0-e95d88566f35,Gunshot,Training_Gunshot_Forest
2306,5C22DAA5_53455d6df2-5153-4113-8728-4ab44237485685e2fd01-b785-4648-8412-6fa42c0dc7eaa4a00217-c03c-48e6-a1bc-11aec4be9545,Gunshot,Training_Gunshot_Forest
2308,5C9E70D1_29120b5b40-f260-43bf-bb79-9e3198a01f09478884a2-eaa7-47ee-9216-020e64ece101ba385b9b-bd16-470e-b46b-11064ae58e95,Gunshot,Training_Gunshot_Forest
2309,5C7C8703_823df1c1f4-f6d3-4cdc-80b5-52a04a3c92868bcfefbd-953a-4447-b033-636e887eb8ee9589b7b8-7b4a-4860-b7aa-77be5da0a3b3,Gunshot,Training_Gunshot_Forest
2310,5C9E70C9_4099744557-65df-4b6e-a9d1-b37805ecde1c3dad5cae-4542-4724-98eb-3ee0b5934f243f1a52bc-eba8-4a52-96ec-a472ff01ef29,Gunshot,Training_Gunshot_Forest
2311,5C53AFB8_459c20cc79-3801-4ee1-9d7d-78cceffe5f63b3b02094-ecf8-40d4-a83f-0d1bf4e99d782544e29a-261c-49ad-a6a9-539b5412dd1b,Gunshot,Training_Gunshot_Forest
2312,5C22DAA1_52deccd94a-a181-4757-abac-2a15dd06c248af67c79b-4d8c-42f4-b26e-2f3fd713c6d258c1b662-f668-47f9-bb72-1480b01434eb,Gunshot,Training_Gunshot_Forest
2313,5C5CF304_25b8b54e15-5bf8-45a0-9b6c-2fc52b113a760992a932-a41a-4ad1-86ca-f4b0e48cfca95de5786f-799d-4dd2-807b-db37b49800d9,Gunshot,Training_Gunshot_Forest
2314,5BF33D6D_28c1aa1d30-2b0c-4aea-bc29-495959d61b52c05cd5d3-466d-4e49-99b8-0ae52b46285f22fe3363-3dd8-4945-93ca-d2457ffa27eb,Gunshot,Training_Gunshot_Forest
2315,5C5CD0B7_18fa8454e7-2a81-4da0-84eb-955a1ea8c26bc32d1b45-eb41-4643-9998-5bd2564ac0ae4e7544a8-36ff-4d9f-a77b-be2994b17bd0,Gunshot,Training_Gunshot_Forest
2316,5C2F532B_63a3213c93-f9c7-4263-bf48-1545b86eaafff0abe3cd-f828-4e26-8aed-32554c3815997a4731c0-8b4e-4cb3-b524-0ce566dc5ed8,Gunshot,Training_Gunshot_Forest
2317,5C5CEFC9_2004e9756d-d342-4d87-acfc-55bb9fa6401e5126de7c-2cc7-4666-a16b-555a43ba1da16217de97-7991-4e6b-ac2b-6b777940529f,Gunshot,Training_Gunshot_Forest
2318,5C035CFF_787de4f93-9e63-46e3-8caf-457deb749c538806b46e-564d-4732-970d-2c78d42d12b5ae0f5ce2-cb6a-441c-b440-8914b656706d,Gunshot,Training_Gunshot_Forest
2319,5C339D24_306f9ca33a-e43d-4c88-8874-279cc67acee93298769a-3c9a-4c69-89e1-20cbb671e6bf3593bbef-7a4b-471e-a6c2-d130aa359367,Gunshot,Training_Gunshot_Forest
2320,5C2ABC40_61eb570d3f-b712-44d2-b74b-24d5a6600cb3a4a00ad5-2bc4-4ad7-9360-4ff68f2d9f92c07345bc-6f0a-4c4e-abe5-521afba935cf,Gunshot,Training_Gunshot_Forest
2321,5C9F0BF8_557b915fff-e66a-4d4b-ab84-a740a591bacb7aa167d1-2924-4d2a-9c30-8cdf6f1ac573e8077b77-a4ec-4c57-b722-26c4f7f0d91c,Gunshot,Training_Gunshot_Forest
2322,5C295B32_597d443396-08f1-4c70-8f0b-369191314f617f9dce53-b17e-42e8-be8d-2d09b254588de6f7fce7-7b65-40d1-81b7-82918f72930e,Gunshot,Training_Gunshot_Forest
2323,5C151B7B_72dc504e9a-041b-493b-b803-c190b164845f43c3bbb5-a125-480e-8ea4-6aad593b957e737358d5-c53e-4ac4-bf2e-c1866349184a,Gunshot,Training_Gunshot_Forest
2325,5C38EBFB_78747b6ff3-9d60-4904-a05f-57c4348c6fc218b1968f-3992-4c7b-8819-821b8b3e455881a6667e-7489-40eb-a0e7-71f8be7d1306,Gunshot,Training_Gunshot_Forest
2326,5C297473_403264eed4-4286-48d7-874b-de0f9381179c3bede4a9-4529-46b2-9591-7b18e9c593e18c86f0ea-6e45-4a65-867f-3c8c369be3c8,Gunshot,Training_Gunshot_Forest
2328,5BF33BAD_25f6b57f75-dc78-4c17-a936-cf33eabdab28c7b65fb5-06f0-435a-9a35-6e0cb375278f1469c7b8-0dd1-4991-8731-d9eda5272c1e,Gunshot,Training_Gunshot_Forest
2330,5C3962DD_227291dc27-efe5-4883-8437-7ff3011a6dadc6bfe8b5-1d7f-4b4c-9e28-282fdd1fe817e7fb6202-2b9b-4c61-a783-cc21a1297766,Gunshot,Training_Gunshot_Forest
2331,5CA3E2E5_314694bae3-2e7b-48ba-8f14-30be9b6c403a9f3e07aa-f2e2-4066-a3b2-b6cc84424db5e0ed0e69-84d6-455c-9cf8-7382389115d4,Gunshot,Training_Gunshot_Forest
2332,5C93BA16_89e69b4635-723f-480a-9a01-6d14afbb81cd0c3a14a2-40c5-4cce-82d7-e20f193eab79a817af63-03fc-4e39-83be-ee43b4cc3480,Gunshot,Training_Gunshot_Forest
2333,5C3961E3_214c1b2cd0-e321-45b0-8730-179e68cdb1e4e2dbfcf3-a89c-42b4-ae1b-d8e9649f292837f446e2-b03f-4a3b-bd2b-6242a95da8dc,Gunshot,Training_Gunshot_Forest
2334,5C5CD137_2316caf762-6435-4c0b-9132-f285ab8f3bb83aaf8b10-95e2-4eb7-bc7c-7e611917aceb831c3df0-4d71-429f-b0b5-d26b4f222589,Gunshot,Training_Gunshot_Forest
2335,5C53AE90_34f7c284d6-721f-40e8-ab2a-53a67bacefe3c6559caa-c5fa-474b-931a-86d75b686a01d96e3dcc-4236-4aa9-98dd-1aece64929f2,Gunshot,Training_Gunshot_Forest
2337,5C50ED2C_69c1a8ca89-e1f1-4c87-a48d-6f06f30d7cedfb9972e0-5e50-4a16-a0da-7ecd4bd3ed269c1ecd30-6735-4e1e-9b0c-098a57429fbd,Gunshot,Training_Gunshot_Forest
2338,5C3961E0_2050672368-118f-4675-bee2-5a032beb503491f52a26-90fe-40b0-8b45-ac90899e946f93b40444-2d07-4da8-9e00-8cae1f2c5ef0,Gunshot,Training_Gunshot_Forest
2339,5C243260_24e0e7f1b0-1c8c-4b8e-975a-6355b6c0785f29bdcc37-7210-44ca-b8b5-c0015deffd812cae618e-4bf0-4398-bcbc-43fade385d8b,Gunshot,Training_Gunshot_Forest
2340,5C243291_555bddfabc-6911-449b-b5dd-db73c1b630fd6053057a-c916-4c70-b810-a0147e1deae1d3c856af-4bdb-4999-8a8b-ec6ea44f0b0a,Gunshot,Training_Gunshot_Forest
2341,5C53AF7B_352e52f12b-12a7-452a-8d5c-ff3379c5d7109add197c-5f2a-4b9c-8546-79f8f2de49659a454fd7-fe81-40f8-84dd-f88641dfbc13,Gunshot,Training_Gunshot_Forest
2342,5C93BA9A_8880bd552f-edb7-4c45-b87f-1b9c33a497b95c1e5ef3-f50f-47d2-a350-ec0ee27c8ce3458f6716-5f9c-47c9-8114-aa83c49da02f,Gunshot,Training_Gunshot_Forest
2344,5C034C0C_382df715c-8a86-4389-8c47-51932e2613ca97c85d3d-695c-44cc-9938-77dbf52859a9b0a24694-bd18-4297-9a76-2bf19312424b,Gunshot,Training_Gunshot_Forest
2345,5C4DACEB_82d4e39c36-5755-4b85-9cec-4de973455d331a1a68d8-8047-41ea-bece-e015b5afa215862c064a-1e9c-4fb6-95cd-55c8e86d2549,Gunshot,Training_Gunshot_Forest
2346,5C53AF7D_36dd559e03-2c59-4ddf-9f56-b0cda584ddba978aa550-d1d0-4007-b690-d93aa3a7df420e1bdab7-41ab-41a3-9d30-070e3f9f054f,Gunshot,Training_Gunshot_Forest
2348,5C035929_46ca40eaa-fb29-4392-9293-c00ecad7a30120f069b7-67a9-451e-9938-71940988c674d6936046-c52f-4116-9af3-4c37240f455b,Gunshot,Training_Gunshot_Forest
2352,5C646202_87a5447345-3f23-4548-ba8a-c3026d3fa415b46fde11-70da-4237-8f8d-2fdd5b794422df98130d-d548-4f0e-a07b-e895c07bffe2,Gunshot,Training_Gunshot_Forest
2353,5C035C9D_984e2ee0b-ab99-4aa4-84ca-614bae48d53afae72dd8-c6a7-40c3-92c1-d39f79c7aff05e026436-fe0e-4ed9-a987-350f3cca9e7c,Gunshot,Training_Gunshot_Forest
2354,5CA3E2E3_307f7f7b2e-81c4-4cc9-8deb-f8d6239143e02232424d-5cbb-4ea2-be67-88fb4656c1ae39aca161-93d1-4b7b-b1c0-dd8c10fdcb81,Gunshot,Training_Gunshot_Forest
2355,5C29746E_390c164375-6413-4afe-bdfc-117bcca5b1943cd869e8-9771-470e-ab9b-b612ffe094530c9665ae-6b7b-4a1f-a844-a8bc07d07784,Gunshot,Training_Gunshot_Forest
2356,5C243263_25aa20877d-76f5-41b5-89aa-370434ed50f5e2ddc562-8f8e-411b-87d2-460d55f1b07c5dc6ef96-5689-4f18-9636-6f772bf065ea,Gunshot,Training_Gunshot_Forest
2357,5C2ABC3C_605b4d3b61-719f-40e3-82e2-354c5c8943e312059453-c1ed-46e5-801c-4ba5369931c55e327edf-11ab-4740-aa7f-18bfdd06b441,Gunshot,Training_Gunshot_Forest
2359,5C4B586A_73667f66ab-8c0d-43cc-a86e-2183fba6ed74fe881041-ea3d-467b-8d34-484fc46df6dbda7626db-73bf-4656-a61a-2e6431aed27c,Gunshot,Training_Gunshot_Forest
2360,5C3957B2_191edd018b-e971-440c-b475-35ff58bdaa14e3fa214d-3e36-4772-8e77-64ab96581ecbe4a81283-a067-4ec1-a249-c81ef992f2f2,Gunshot,Training_Gunshot_Forest
2361,5C5CF0C4_2283a7429e-8009-41ae-9be6-17f9a45a3835f3f35078-7ae3-43b4-bfcf-2e1c5e84b3278aba771d-4e0b-427c-9e97-2761fbac6535,Gunshot,Training_Gunshot_Forest
2362,5C5CAD66_7e9fd197c-7c65-4bc0-b045-dcd090eca7dcac0b5718-e069-48f9-8467-b44ff03433c0ebec588c-6aa9-4ff2-a539-33026dcc4f11,Gunshot,Training_Gunshot_Forest
2363,5C5CAD68_8d8fbcb65-df9d-4663-a077-ef484058d0d3fc94353c-b228-4476-9f1c-5adeb3948cbc548086dc-18b1-40e4-911d-63c237c9a7a8,Gunshot,Training_Gunshot_Forest
2365,5C7C880E_491e9dbaec-7628-4cdc-9dc0-acd52cf0323639a13f8a-ba2a-4edd-bfe9-e7b5f4c92edc4959193d-f706-4a2c-a0b1-67e66100a761,Gunshot,Training_Gunshot_Forest
2366,5C2EBAB6_301d708da3-fa2d-4105-be63-eece594ce0cdf9c7d554-77bc-4db1-aecb-ef200df4ab953017bea9-301b-4627-9c52-c008d20df01b,Gunshot,Training_Gunshot_Forest
2367,5C8FD25C_468db235c7-a36a-49ac-88dd-56ae43ce5673a24d1335-95ef-46ae-b0c9-7dd0afed6106d83c78c8-274f-4ea3-b97d-c8f98cea46ff,Gunshot,Training_Gunshot_Forest
2368,5C2D634A_6d0e6891c-d3b8-49af-a44c-a424de44fde08626d94e-4946-43e6-956c-353a96b8c93eece82a79-8099-41d6-ad91-6f7b9e276c83,Gunshot,Training_Gunshot_Forest
2369,5C5CFA6D_26e5004778-2155-4bcd-9e93-dbd1ff6e20d6d0e4d6db-24d6-4fb9-b419-1a0b791639150928587c-65e3-419e-884b-2358a7e21c6f,Gunshot,Training_Gunshot_Forest
2370,5C2D6374_79dcfce81-2840-454d-9f85-b6196fc3a541eb078c94-6c79-44d9-865e-3cf45a08fdd5ff1ff82e-47ad-475b-84b7-363889c23e2e,Gunshot,Training_Gunshot_Forest
2371,5C2861C8_9a5f266a7-561c-4d18-b4b2-6d78e2d61a1a4e965970-b050-4e11-a6bf-2fa1f7f58a6e1e37f395-70eb-4154-a2af-f9ba8ea9ca24,Gunshot,Training_Gunshot_Forest
2373,5C5CD0BA_19fe57b25f-12c1-4d3a-8786-13d59c49d8d6cd33b857-ae04-4e81-9f71-feb53e9e97e70882d059-eb1e-4308-8148-e6674a304f63,Gunshot,Training_Gunshot_Forest
2374,5C646288_4196ec1764-5437-40fe-a689-d082957fd8ec4a7af879-8317-4536-a202-4183408deb75a822378f-4a5b-4e51-aab0-dc9f9c594c9e,Gunshot,Training_Gunshot_Forest
2375,58FFC2D128068eed-188b-4770-8456-d34b4f047df1,Gunshot,Training_Gunshot_Forest
2376,5CACB972_9106e11cee-a5b8-4d83-b0f2-d3dcb7d2887c2144cef0-cd56-4128-aeef-cc86349473f02cdf522b-7a10-4080-92cc-bfc39aae1b08,Gunshot,Training_Gunshot_Forest
2377,58FFB611b992dc46-d1e6-4253-b7a3-6cf868c4dde5,Gunshot,Training_Gunshot_Forest
2378,58FFBF90e6d376c7-eeb8-43d7-8d28-231ad9bcbfb1,Gunshot,Training_Gunshot_Forest
2379,58FFB810ce46d4c3-629c-4633-a549-1dcb7467a187,Gunshot,Training_Gunshot_Forest
2380,58FFB711dc6ce309-fa26-4c9a-b023-0fc649959e2d,Gunshot,Training_Gunshot_Forest
2381,5CAF89E7_52f4fe44e2-a071-4cab-baa0-d1dcb38c3b118dbc13b3-8892-4e5d-8def-8529f4a90e90b964297a-cf27-4626-b608-0bc698a2dec2,Gunshot,Training_Gunshot_Forest
2382,58FFBF91a47034d1-7c7b-41c0-b163-39842f5c3273,Gunshot,Training_Gunshot_Forest
2383,5CACBA58_42c8f47f29-0edd-4b8f-8834-592b92b74ce30905141d-a3e1-4acd-8222-816b2e5d7aa8b4ae1311-2690-4b2b-a804-6bfeecafcebc,Gunshot,Training_Gunshot_Forest
2384,58FFC2D14d6ed536-7976-462b-b44d-f628e5eabe69,Gunshot,Training_Gunshot_Forest
2385,58FFB7510c243376-8a2c-458a-a01b-eb81702dbb1e,Gunshot,Training_Gunshot_Forest
2386,58FFB6521d40ce72-070a-45dd-a7c5-bb8bbecc775c,Gunshot,Training_Gunshot_Forest
2388,58FFB6925e885e88-8301-4c94-b24f-ddff1c008601,Gunshot,Training_Gunshot_Forest
2389,58FFC0D0ee26adda-ea5b-4e01-a431-baeff1ca9f0f,Gunshot,Training_Gunshot_Forest
2390,5CC45F39_94db96f332-b911-4d16-aa57-34e87ad5f6cb363030e6-112b-4d42-b6e4-028ff0d2f426df66f6a6-aea4-459b-8cf5-08cd81169ea3,Gunshot,Training_Gunshot_Forest
2391,58FFBCD163cbf43b-33b6-44b0-b2e9-d00343c216a1,Gunshot,Training_Gunshot_Forest
2392,58FFB813e78ddcfb-0119-48fc-88f9-3f5975225a99,Gunshot,Training_Gunshot_Forest
2393,58FFB812ac576b22-8c1d-4729-a17f-0bbca095e30f,Gunshot,Training_Gunshot_Forest
2395,58FFC0D2d2c254b3-d87b-4345-ac43-908e51b85516,Gunshot,Training_Gunshot_Forest
2396,58FFC0D403e19272-db14-4294-b4c2-1fadf4bd18ba,Gunshot,Training_Gunshot_Forest
2397,58FFBD12c5bb59a9-d0fb-4a1a-8171-dd13a7b59dd3,Gunshot,Training_Gunshot_Forest
2398,58FFB75085548285-c641-4a6c-a7a6-8bb6f0c91362,Gunshot,Training_Gunshot_Forest
2399,58FFB6512642bfe4-a693-4855-88fe-aaa52f5b2eb2,Gunshot,Training_Gunshot_Forest
2401,58FFB71241c765ce-d5a9-40ba-8ca8-a191ea636a9b,Gunshot,Training_Gunshot_Forest
2403,58FFBF91f9a5745e-8c66-4024-8bd9-5082af643b10,Gunshot,Training_Gunshot_Forest
2404,5CACBA15_48ceeb79bb-cdd3-40fd-9f7e-96554975d22bb6d1b8d1-93e7-4ea9-a0e5-5d244627da7a33589e34-9d1e-4f25-b83f-59818dd498a9,Gunshot,Training_Gunshot_Forest
2405,5CACBA15_93ee533029-5182-4089-91ff-5c4a3e905891e6f8017b-0563-432f-8885-708c50ffa74f655a9606-c376-4a31-88e2-29992fb53529,Gunshot,Training_Gunshot_Forest
2407,5CB036F2_609b7e1bf7-dcf0-4292-b205-7e1b519709943262a6e4-b7b7-4d06-8a6d-05c62a2b565bac699cc9-0572-429a-8bd9-05651fc80a1c,Gunshot,Training_Gunshot_Forest
2408,58FFB6D246704e15-c2fa-4bdd-9e05-d4ffa2ba69b7,Gunshot,Training_Gunshot_Forest
2411,58FFB691275a9a88-95d9-4186-916f-9090702e0af3,Gunshot,Training_Gunshot_Forest
2412,58FFC2D27316493b-90ce-4d91-8959-4f1da79251d6,Gunshot,Training_Gunshot_Forest
2413,5CA43126_7731ef6ed-598b-417c-a995-eab7af043e13a7536803-ddca-417f-9fdb-e75a947233658b1e19c7-639e-437b-8de0-22322b429fe7,Gunshot,Training_Gunshot_Forest
2414,58FFC2D402831e25-7770-467f-8b6c-66d06ccbb428,Gunshot,Training_Gunshot_Forest
2415,58FFC1D219b8e53e-4ab5-421a-a7d0-eeeff2f17525,Gunshot,Training_Gunshot_Forest
2416,5CAD1BAA_4311646ea2-df23-4e77-bac8-a3bb24f671a5af65adce-f6bd-4b14-a953-39318a96fb7015632766-4465-4faf-a19b-1cc1fe3c18e7,Gunshot,Training_Gunshot_Forest
2418,58FFB6522e416218-9122-4aba-8028-c05c5ba21bdb,Gunshot,Training_Gunshot_Forest
2419,58FFB693318eac2c-5bfa-47ed-aed1-8d10ba5c3a62,Gunshot,Training_Gunshot_Forest
2420,58FFBCD44a4358e5-83ad-4714-b755-90cdb9f295ae,Gunshot,Training_Gunshot_Forest
2421,5CAD27AD_599a1084c1-d893-4928-9b45-21dd41204715ad6333c7-729c-4179-aab5-c1cbc698bdca1d2b9d7a-bf1f-439a-bf65-c8885ef93530,Gunshot,Training_Gunshot_Forest
2422,5CACBA0F_92f806f2e6-c295-4051-94c8-eede4385a095c67c17df-6a6f-4ae2-8143-6255f1582309eea528f5-24ba-448a-b9f7-122281d0b4cb,Gunshot,Training_Gunshot_Forest
2423,58FFB612f7cd1675-9592-4924-9361-67455e22d1c6,Gunshot,Training_Gunshot_Forest
2424,58FFBD118cd33d3c-efea-4ec7-8dde-cc0e48392ef4,Gunshot,Training_Gunshot_Forest
2425,5CB036AF_32dd0ae614-7e9e-4984-971c-da054312967f524ba6c4-0bb8-49b6-a959-fa109649ac4efa34cefe-4613-41aa-b1cc-ceb85226a708,Gunshot,Training_Gunshot_Forest
2426,58FFB75221e5143a-e0a9-4848-928b-cf24a7428661,Gunshot,Training_Gunshot_Forest
2427,5CAF8945_9806140bb5-371b-4470-aa0e-a291beee7efb0f37b813-27d2-429d-9dd4-21980736ef9b3e1d9b66-e341-4c54-bf53-ae997b02a98d,Gunshot,Training_Gunshot_Forest
2428,58FFB6D1a6e320ae-2398-4666-96ac-a28b7655913d,Gunshot,Training_Gunshot_Forest
2429,58FFB8145699ce80-bab2-40fc-a59a-314b281782d8,Gunshot,Training_Gunshot_Forest
2430,5CACB970_905240a6d1-fef2-4bae-bf86-0111161bffaaf40c77fb-72c4-4a59-8753-7444e67aa62ed8ee48ee-531e-45b7-899d-3b2d2cb42ed0,Gunshot,Training_Gunshot_Forest
2431,5CB03616_27b0d78064-8001-482e-b30c-3f798b07c7437b094ba1-f854-4d98-8e24-dec8ec3bef4baaf18c10-b952-43ce-81e5-a0ba3f5d610d,Gunshot,Training_Gunshot_Forest
2433,5CB03EEA_620e485507-1462-4ba6-b586-cea813eadd3c9be1df26-681b-4789-92e1-00d7252e255f5dc8c933-941f-4662-b18c-71737891774c,Gunshot,Training_Gunshot_Forest
2434,58FFC8D0d3b80bc8-5a1f-479b-99d8-a246f76c50e9,Gunshot,Training_Gunshot_Forest
2435,58FFC1D2192adc5d-da52-49ae-ad25-f1ad5bd33c3f,Gunshot,Training_Gunshot_Forest
2436,58FFB75101b89a9e-5a81-4844-b6b9-0b0c7bb64fcf,Gunshot,Training_Gunshot_Forest
2438,58FFB6110b28cf39-ad23-4513-9a16-e7a30486fc1d,Gunshot,Training_Gunshot_Forest
2439,58FFC1D1d519ca7f-9b26-49d0-b5b2-79796109f5b6,Gunshot,Training_Gunshot_Forest
2440,58FFBCD202175829-4810-4fe0-9715-76a8a1603f7a,Gunshot,Training_Gunshot_Forest
2441,58FFC2D2a7778e11-24e4-417d-8f20-be9447e4437a,Gunshot,Training_Gunshot_Forest
2442,58FFBD108ba6c902-9e35-4ee3-b684-e08def59500d,Gunshot,Training_Gunshot_Forest
2443,58FFB71136164d27-cabc-48a5-ac92-94a45e273c1c,Gunshot,Training_Gunshot_Forest
2444,58FFB7525272e0c3-6ff2-4aec-bbcf-6ef7938cb9c9,Gunshot,Training_Gunshot_Forest
2445,58FFBD1343429106-7b24-4461-9140-84e3e87cba7f,Gunshot,Training_Gunshot_Forest
2446,58FFB6915357130d-d093-4122-903c-245344b67663,Gunshot,Training_Gunshot_Forest
2447,5CACBD09_959e1ab045-3508-405e-a30b-fdd138e54b437be6a4a4-ca8a-4014-aa61-cbe92d2de56ab0614fd8-3fcd-4466-a668-ab06db642c1e,Gunshot,Training_Gunshot_Forest
2448,58FFB811cecaa3f3-b903-4a21-b2b4-b743188576e0,Gunshot,Training_Gunshot_Forest
2450,58FFB711cfb781c8-96d4-4f67-bd7f-e6940d946727,Gunshot,Training_Gunshot_Forest
2451,5CACBA55_41ce5d352c-d2c9-4b00-8832-cb1c08b6ee6fd8ab0dc9-3077-4ead-bc47-a892a83f060b63381253-6fcd-44b8-81ee-bcbc92ba52db,Gunshot,Training_Gunshot_Forest
2453,58FFB811247b26e0-8f43-4d6f-ac83-9476d6b1b0bb,Gunshot,Training_Gunshot_Forest
2454,58FFBD51435cf0d7-cb72-4239-a753-247ec11f1e52,Gunshot,Training_Gunshot_Forest
2455,58FFB6D156b9b9e2-5585-4bf3-a1c5-592e7c5df34d,Gunshot,Training_Gunshot_Forest
2456,5CAD1B6A_51614dc4fc-4d46-4ce2-84c9-151fdff77c3039505a00-d74b-4838-a3e9-933053e30f6be384541d-4d35-48bb-99a0-9c84db7247c7,Gunshot,Training_Gunshot_Forest
2457,58FFB612fd62792a-7990-4e03-9135-1b97da7a0291,Gunshot,Training_Gunshot_Forest
2458,58FFBD116630c839-62c1-4e81-9a41-64aaa7adc0f9,Gunshot,Training_Gunshot_Forest
